id_estudiante,periodo_ingreso,carrera,provincia,zona_residencia,sexo,edad,estado_civil,tipo_colegio,financiamiento,modalidad,semestre_actual,promedio_bachillerato,nota_primer_ciclo,creditos_reprobados,num_materias_matriculadas,asistencia_pct,horas_trabajo_semana,distancia_universidad_km,num_hermanos,ingreso_familiar_usd,uso_tutoria,indice_satisfaccion,desercion_semestre,fecha_ultimo_pago,motivo_retiro,semestre_desercion
EST-2024-0862,2022-S1,Medicina,Azuay,Rural,F,18,Union libre,Particular,Recursos propios,Presencial,6,7.08,10.0,0,5,76.6,0.0,16.4,1,743.0,3,5.6,0,,,
EST-2025-0863,2022-S2,Ingeniería Civil,Loja,Rural,F,19,Casado/a,Fiscal,Beca parcial,Semi-presencial,3,7.84,6.41,3,8,72.8,0.0,7.6,2,840.0,1,6.3,0,,,
EST-2020-0864,2023-S2,Psicología,Esmeraldas,Urbana,F,20,Soltero/a,Particular,Beca parcial,Presencial,4,9.13,7.09,0,5,72.6,0.0,13.1,1,655.0,2,7.8,0,,,
EST-2021-0865,2023-S2,Psicología,Pichincha,Urbana,M,17,Union libre,Fiscal,Recursos propios,Presencial,6,7.23,7.52,2,4,81.1,30.0,,2,709.0,4,5.6,0,,,
EST-2022-0866,2023-S1,Derecho,Imbabura,Urbana,M,17,Union libre,Particular,Credito educativo,Semi-presencial,4,6.87,6.76,1,5,88.8,27.0,4.5,5,3039.0,2,4.6,0,,,
EST-2023-0867,2022-S1,Medicina,Esmeraldas,Urbana,F,19,Soltero/a,Particular,Recursos propios,Semi-presencial,5,6.23,7.68,2,7,54.1,18.0,0.5,3,505.0,3,8.8,0,,,
EST-2024-0868,2022-S1,Psicología,Imbabura,Urbana,F,25,Union libre,Fiscal,Beca completa,Presencial,4,8.78,8.74,0,8,96.3,0.0,10.5,6,576.0,1,2.7,0,,,
EST-2025-0869,2023-S1,Arquitectura,Pichincha,Rural,M,23,Soltero/a,Fiscal,Credito educativo,Presencial,3,6.92,3.85,1,5,85.0,0.0,55.1,1,286.0,4,4.5,1,2024-01-11,Academico,4.0
EST-2020-0870,2023-S1,Contabilidad,Manabí,Rural,F,27,Casado/a,Fiscal,Beca completa,Presencial,5,8.17,8.32,1,5,79.6,0.0,10.2,3,657.0,4,,0,,,
EST-2021-0871,2023-S2,Ingeniería Civil,Chimborazo,Urbana,M,25,Casado/a,Particular,Beca parcial,Presencial,3,7.33,7.91,2,7,44.0,23.0,4.4,2,536.0,3,,1,2024-02-13,Personal,3.0
EST-2022-0872,2022-S2,Medicina,Chimborazo,Urbana,F,27,Soltero/a,Fiscomisional,Credito educativo,Semi-presencial,2,6.16,7.0,2,8,58.8,0.0,16.8,1,969.0,5,8.1,0,,,
EST-2023-0873,2023-S2,Ciencia de Datos,El Oro,Rural,M,18,Soltero/a,Particular,Credito educativo,Presencial,4,9.27,8.4,0,6,55.2,0.0,8.7,3,681.0,4,8.5,0,,,
EST-2024-0874,2022-S1,Arquitectura,Imbabura,Urbana,F,22,Soltero/a,Fiscal,Recursos propios,Presencial,3,8.86,4.66,1,5,75.8,0.0,39.6,0,1492.0,0,6.3,1,2024-04-08,Economico,4.0
EST-2025-0875,2022-S1,Administración de Empresas,Guayas,Urbana,M,19,Soltero/a,Particular,Recursos propios,Semi-presencial,4,7.77,5.38,1,6,85.3,0.0,18.3,2,2510.0,1,5.6,0,,,
EST-2020-0876,2023-S2,Ciencia de Datos,Manabí,Urbana,M,18,Soltero/a,Fiscal,Beca parcial,Presencial,1,7.74,6.06,3,5,100.0,0.0,76.9,2,1138.0,3,5.2,0,,,
EST-2021-0877,2023-S2,Medicina,Pichincha,Urbana,M,22,Casado/a,Fiscal,Credito educativo,Presencial,5,8.94,4.74,0,7,87.4,0.0,1.3,1,291.0,5,4.0,0,,,
EST-2022-0878,2022-S2,Contabilidad,Azuay,Rural,M,27,Casado/a,Particular,Recursos propios,Semi-presencial,4,9.23,8.44,1,7,66.5,0.0,13.5,2,679.0,5,3.6,0,,,
EST-2023-0879,2023-S2,Derecho,Pichincha,Urbana,F,20,Soltero/a,Particular,Beca completa,Presencial,3,7.25,7.63,1,8,82.1,0.0,17.8,3,565.0,4,7.7,0,,,
EST-2024-0880,2022-S2,Medicina,Tungurahua,Urbana,F,23,Soltero/a,Particular,Credito educativo,Presencial,2,7.56,7.4,0,7,88.6,0.0,3.4,3,383.0,0,7.0,0,,,
EST-2025-0881,2023-S2,Contabilidad,Chimborazo,Urbana,M,17,Soltero/a,Fiscal,Beca parcial,Presencial,2,6.84,8.46,1,5,84.6,0.0,5.3,0,695.0,2,5.9,0,,,
EST-2020-0882,2022-S2,Ciencia de Datos,Manabí,Urbana,M,25,Soltero/a,Particular,Recursos propios,Semi-presencial,5,7.83,4.9,2,4,90.3,30.0,36.2,2,730.0,4,7.3,0,,,
EST-2021-0883,2023-S2,Ingeniería Civil,Tungurahua,Urbana,F,20,Soltero/a,Fiscal,Recursos propios,Presencial,5,10.0,7.62,0,6,91.4,0.0,18.1,2,484.0,1,6.4,0,,,
EST-2022-0884,2022-S1,Ingeniería Civil,Pichincha,Urbana,F,26,Soltero/a,Fiscomisional,Recursos propios,Presencial,6,8.62,4.87,0,6,73.9,0.0,34.4,2,1392.0,3,6.6,0,,,
EST-2023-0885,2023-S2,Derecho,Loja,Urbana,M,25,Soltero/a,Fiscal,Beca completa,Presencial,2,7.62,6.66,1,7,74.7,0.0,16.8,0,646.0,5,9.4,0,,,
EST-2024-0886,2023-S2,Contabilidad,Chimborazo,Rural,F,19,Union libre,Particular,Beca parcial,Presencial,2,7.63,5.91,0,6,89.3,0.0,7.7,3,541.0,5,5.0,0,,,
EST-2025-0887,2023-S1,Ciencia de Datos,Guayas,Urbana,M,18,Soltero/a,Fiscal,Beca parcial,Presencial,6,8.07,7.45,4,8,65.0,14.0,1.4,1,627.0,4,7.0,0,,,
EST-2020-0888,2023-S1,Psicología,Pichincha,Rural,F,17,Union libre,Fiscomisional,Recursos propios,Presencial,2,9.6,9.82,1,5,72.7,23.0,2.3,3,359.0,5,7.2,0,,,
EST-2021-0889,2022-S2,Psicología,El Oro,Rural,F,17,Soltero/a,Particular,Beca parcial,Presencial,6,7.02,10.0,4,5,62.6,37.0,15.4,3,368.0,0,6.1,1,2024-08-26,Economico,7.0
EST-2022-0890,2022-S1,Medicina,El Oro,Rural,F,27,Casado/a,Fiscomisional,Beca completa,Presencial,1,5.21,8.03,0,6,80.1,0.0,13.9,4,1971.0,1,5.2,0,,,
EST-2023-0891,2022-S1,Ciencia de Datos,Manabí,Rural,M,23,Soltero/a,Particular,Beca parcial,Semi-presencial,2,8.25,6.82,0,7,66.7,0.0,1.1,1,687.0,3,7.1,0,,,
EST-2024-0892,2022-S1,Medicina,Tungurahua,Urbana,M,27,Casado/a,Fiscal,Credito educativo,Presencial,4,6.76,7.34,1,4,99.4,14.0,5.9,2,566.0,0,6.2,0,,,
EST-2025-0893,2023-S2,Medicina,Azuay,Rural,M,23,Soltero/a,Particular,Recursos propios,Presencial,6,9.09,8.74,1,8,89.2,34.0,2.5,1,749.0,3,5.0,0,,,
EST-2020-0894,2022-S1,Arquitectura,Esmeraldas,Urbana,M,26,Soltero/a,Fiscal,Beca completa,Presencial,3,8.31,6.33,1,5,78.4,0.0,14.9,3,1242.0,5,6.5,0,,,
EST-2021-0895,2022-S1,Ingeniería Civil,El Oro,Urbana,M,21,Soltero/a,Fiscal,Recursos propios,Semi-presencial,6,6.5,8.59,3,5,93.7,39.0,45.1,2,817.0,4,3.0,0,,,
EST-2022-0896,2022-S2,Ciencia de Datos,Esmeraldas,Rural,M,24,Soltero/a,Fiscal,Recursos propios,Presencial,4,7.55,9.64,4,7,81.6,0.0,1.5,2,740.0,2,8.6,0,,,
EST-2023-0897,2023-S2,Contabilidad,Pichincha,Urbana,M,22,Casado/a,Particular,Beca completa,Semi-presencial,5,6.31,5.56,0,6,83.7,23.0,11.6,3,992.0,5,6.7,0,,,
EST-2024-0898,2023-S1,Derecho,Pichincha,Urbana,F,21,Soltero/a,Fiscal,Recursos propios,Semi-presencial,3,6.15,7.43,2,6,66.8,0.0,53.5,1,825.0,4,8.3,0,,,
EST-2025-0899,2022-S1,Medicina,Pichincha,Rural,F,20,Soltero/a,Fiscal,Recursos propios,Presencial,5,8.79,8.84,3,8,68.5,35.0,,2,518.0,2,7.4,1,2024-06-13,Economico,5.0
EST-2020-0900,2022-S1,Arquitectura,Pichincha,Rural,F,19,Casado/a,Particular,Recursos propios,Presencial,4,8.85,9.22,2,6,98.2,14.0,13.2,1,327.0,3,4.7,0,,,
EST-2021-0901,2022-S2,Administración de Empresas,Imbabura,Urbana,F,22,Soltero/a,Particular,Recursos propios,Semi-presencial,2,8.16,7.53,0,7,99.0,0.0,17.7,1,460.0,0,7.9,0,,,
EST-2022-0902,2023-S2,Administración de Empresas,Tungurahua,Urbana,F,17,Soltero/a,Fiscal,Recursos propios,Semi-presencial,3,6.74,7.69,1,5,62.5,0.0,60.3,0,948.0,4,7.3,0,,,
EST-2023-0903,2022-S1,Ciencia de Datos,Guayas,Urbana,F,25,Union libre,Fiscal,Recursos propios,Semi-presencial,1,5.1,5.31,1,5,94.2,0.0,33.5,0,498.0,4,3.1,0,,,
EST-2024-0904,2022-S1,Ingeniería Civil,Pichincha,Urbana,M,19,Casado/a,Fiscal,Beca completa,Semi-presencial,2,9.45,7.31,5,7,78.5,0.0,12.5,5,589.0,4,5.7,0,,,
EST-2025-0905,2023-S2,Arquitectura,Esmeraldas,Urbana,F,23,Soltero/a,Fiscal,Recursos propios,Semi-presencial,6,7.66,6.52,0,5,74.0,0.0,12.6,0,514.0,5,9.0,0,,,
EST-2020-0906,2022-S1,Contabilidad,Esmeraldas,Urbana,F,21,Soltero/a,Particular,Beca parcial,Semi-presencial,3,6.67,7.78,0,7,78.2,0.0,8.9,2,578.0,3,5.8,0,,,
EST-2021-0907,2022-S1,Psicología,Imbabura,Urbana,M,25,Soltero/a,Fiscal,Recursos propios,Semi-presencial,4,6.94,2.87,1,6,70.4,0.0,14.9,0,465.0,4,3.3,1,2024-08-21,Economico,4.0
EST-2022-0908,2022-S1,Ingeniería Civil,Guayas,Rural,F,26,Soltero/a,Fiscal,Beca completa,Presencial,3,8.24,,0,8,76.1,0.0,27.1,2,799.0,1,3.2,1,2024-05-22,Economico,3.0
EST-2023-0909,2022-S1,Ingeniería Civil,Esmeraldas,Rural,M,27,Soltero/a,Particular,Beca parcial,Presencial,2,5.89,6.98,1,4,92.9,28.0,9.4,1,1026.0,3,7.2,0,,,
EST-2024-0910,2023-S1,Contabilidad,Tungurahua,Rural,M,18,Soltero/a,Fiscal,Beca parcial,Presencial,1,8.0,8.68,1,8,96.5,0.0,69.5,1,398.0,1,6.1,0,,,
EST-2025-0911,2022-S1,Ingeniería Civil,Imbabura,Urbana,M,21,Soltero/a,Fiscal,Recursos propios,Presencial,5,7.93,6.43,0,8,85.0,0.0,6.3,1,241.0,3,8.6,0,,,
EST-2020-0912,2023-S1,Ciencia de Datos,Esmeraldas,Rural,M,17,Casado/a,Fiscal,Beca parcial,Semi-presencial,1,8.47,8.11,2,6,100.0,0.0,15.1,1,747.0,0,7.3,0,,,
EST-2021-0913,2022-S1,Arquitectura,Chimborazo,Urbana,M,18,Soltero/a,Fiscal,Recursos propios,Presencial,2,6.54,6.72,0,5,75.1,0.0,21.4,0,636.0,1,7.5,0,,,
EST-2022-0914,2022-S1,Psicología,Imbabura,Urbana,M,27,Casado/a,Fiscal,Credito educativo,Semi-presencial,1,7.21,9.07,0,8,86.0,14.0,31.2,0,505.0,1,8.3,0,,,
EST-2023-0915,2023-S2,Ingeniería Civil,Azuay,Urbana,F,24,Soltero/a,Particular,Beca completa,Presencial,1,8.72,8.45,0,8,93.6,0.0,5.5,2,897.0,5,,0,,,
EST-2024-0916,2022-S1,Administración de Empresas,Guayas,Rural,M,20,Soltero/a,Fiscal,Recursos propios,Presencial,4,6.5,10.0,2,6,68.0,0.0,12.4,2,353.0,4,8.3,0,,,
EST-2025-0917,2023-S1,Contabilidad,Guayas,Urbana,M,24,Soltero/a,Particular,Credito educativo,Presencial,1,8.2,9.35,0,7,69.6,34.0,2.5,0,752.0,5,6.0,0,,,
EST-2020-0918,2023-S1,Arquitectura,El Oro,Urbana,M,25,Union libre,Fiscal,Credito educativo,Semi-presencial,5,6.69,8.57,2,6,61.6,0.0,18.5,0,640.0,0,4.9,0,,,
EST-2021-0919,2023-S2,Ingeniería Civil,Imbabura,Urbana,F,26,Soltero/a,Fiscal,Recursos propios,Presencial,5,7.63,,0,5,81.3,0.0,0.9,0,376.0,0,6.3,0,,,
EST-2022-0920,2023-S2,Psicología,Pichincha,Rural,M,18,Soltero/a,Fiscomisional,Recursos propios,Presencial,4,8.3,3.9,2,6,93.7,37.0,37.6,2,413.0,2,7.6,1,2024-02-24,Economico,5.0
EST-2023-0921,2022-S2,Ingeniería Civil,El Oro,Urbana,F,17,Soltero/a,Fiscal,Beca parcial,Presencial,5,6.7,6.9,2,6,77.8,44.0,13.9,1,840.0,0,7.1,1,2024-01-25,Economico,6.0
EST-2024-0922,2022-S1,Medicina,Loja,Urbana,M,24,Casado/a,Fiscomisional,Recursos propios,Presencial,5,6.13,9.91,0,8,100.0,0.0,14.8,3,585.0,4,7.4,0,,,
EST-2025-0923,2022-S2,Ingeniería Civil,Guayas,Rural,F,24,Soltero/a,Particular,Credito educativo,Presencial,3,6.68,,3,8,86.2,32.0,15.7,3,735.0,1,4.8,0,,,
EST-2020-0924,2022-S1,Contabilidad,Azuay,Urbana,M,17,Soltero/a,Fiscal,Beca parcial,Presencial,1,8.02,6.96,1,5,76.2,0.0,64.5,4,563.0,0,,0,,,
EST-2021-0925,2022-S2,Administración de Empresas,Azuay,Urbana,M,22,Soltero/a,Fiscal,Recursos propios,Presencial,2,7.96,9.84,1,7,66.1,0.0,57.4,4,439.0,3,5.1,0,,,
EST-2022-0926,2023-S2,Medicina,Guayas,Rural,F,27,Soltero/a,Particular,Recursos propios,Presencial,4,8.0,6.02,0,6,83.7,33.0,30.7,1,588.0,3,,0,,,
EST-2023-0927,2023-S1,Derecho,Chimborazo,Urbana,F,24,Soltero/a,Fiscomisional,Recursos propios,Presencial,4,10.0,7.19,3,6,91.4,33.0,2.0,2,869.0,2,8.3,0,,,
EST-2024-0928,2022-S1,Ingeniería Civil,Pichincha,Urbana,M,17,Union libre,Particular,Beca parcial,Presencial,1,7.56,8.92,1,7,81.7,14.0,5.3,1,505.0,1,7.0,0,,,
EST-2025-0929,2023-S2,Arquitectura,Loja,Urbana,M,27,Soltero/a,Particular,Beca completa,Presencial,4,8.31,5.31,1,6,96.2,37.0,29.6,0,715.0,4,8.9,0,,,
EST-2020-0930,2022-S1,Derecho,Chimborazo,Urbana,F,23,Soltero/a,Fiscal,Beca completa,Presencial,2,8.22,9.8,1,5,94.9,0.0,29.9,1,1012.0,5,5.1,0,,,
EST-2021-0931,2022-S2,Ciencia de Datos,Pichincha,Urbana,F,26,Soltero/a,Particular,Credito educativo,Presencial,1,9.1,6.25,1,7,86.4,37.0,5.2,3,411.0,0,7.1,0,,,
EST-2022-0932,2022-S2,Contabilidad,Pichincha,Urbana,F,23,Soltero/a,Particular,Credito educativo,Presencial,4,7.81,6.88,1,5,75.5,0.0,27.4,1,460.0,4,6.6,0,,,
EST-2023-0933,2022-S1,Ciencia de Datos,El Oro,Urbana,F,22,Soltero/a,Particular,Beca completa,Presencial,2,8.81,9.4,0,7,67.8,0.0,12.3,2,267.0,2,7.4,0,,,
EST-2024-0934,2023-S1,Medicina,Pichincha,Urbana,F,23,Soltero/a,Particular,Beca parcial,Presencial,6,7.17,7.25,1,4,82.6,0.0,,2,200.0,2,7.4,0,,,
EST-2025-0935,2023-S1,Ingeniería Civil,El Oro,Urbana,F,18,Soltero/a,Particular,Recursos propios,Presencial,2,6.95,6.69,1,6,82.2,0.0,11.8,3,1335.0,4,4.5,0,,,
EST-2020-0936,2022-S1,Arquitectura,Tungurahua,Urbana,M,22,Casado/a,Particular,Beca completa,Semi-presencial,4,9.49,7.33,1,4,77.2,0.0,20.3,0,568.0,1,8.4,0,,,
EST-2021-0937,2022-S2,Ciencia de Datos,Pichincha,Urbana,F,25,Union libre,Fiscal,Beca completa,Presencial,5,7.65,8.99,1,6,72.1,0.0,23.9,4,663.0,2,4.4,0,,,
EST-2022-0938,2022-S1,Contabilidad,Tungurahua,Rural,M,27,Soltero/a,Fiscal,Beca parcial,Presencial,6,7.62,6.26,1,7,68.9,23.0,10.9,0,1612.0,3,4.8,1,2024-03-11,Personal,6.0
EST-2023-0939,2022-S2,Medicina,Pichincha,Urbana,M,17,Union libre,Fiscal,Beca parcial,Semi-presencial,3,7.11,5.88,2,5,81.9,0.0,50.7,3,596.0,4,3.7,0,,,
EST-2024-0940,2022-S1,Arquitectura,Loja,Urbana,M,22,Union libre,Particular,Credito educativo,Presencial,5,10.0,7.62,0,8,97.1,34.0,1.4,1,1453.0,3,6.0,0,,,
EST-2025-0941,2022-S1,Contabilidad,Esmeraldas,Urbana,F,27,Casado/a,Particular,Beca completa,Presencial,3,10.0,6.03,1,6,76.9,21.0,,1,703.0,2,4.2,0,,,
EST-2020-0942,2022-S1,Administración de Empresas,Azuay,Urbana,F,24,Soltero/a,Fiscomisional,Beca parcial,Semi-presencial,2,8.5,5.21,1,8,67.0,29.0,8.9,3,960.0,2,5.5,1,2024-02-24,Economico,3.0
EST-2021-0943,2022-S1,Administración de Empresas,Imbabura,Urbana,F,17,Soltero/a,Fiscal,Beca completa,Presencial,4,8.11,6.57,5,4,71.8,28.0,10.4,1,529.0,3,4.7,1,2024-01-24,Laboral,4.0
EST-2022-0944,2022-S2,Psicología,Azuay,Urbana,F,22,Soltero/a,Fiscal,Recursos propios,Presencial,4,7.56,8.62,2,7,93.3,18.0,1.3,2,764.0,2,6.6,0,,,
EST-2023-0945,2023-S2,Medicina,Loja,Urbana,F,17,Casado/a,Fiscal,Beca completa,Semi-presencial,3,7.83,8.31,3,4,78.5,0.0,16.8,2,846.0,0,,0,,,
EST-2024-0946,2022-S2,Derecho,Esmeraldas,Urbana,F,17,Soltero/a,Particular,Beca completa,Presencial,2,8.16,8.8,2,4,80.3,0.0,76.9,2,318.0,3,6.2,0,,,
EST-2025-0947,2022-S1,Administración de Empresas,Chimborazo,Urbana,M,23,Soltero/a,Particular,Credito educativo,Presencial,5,9.21,,3,7,74.8,0.0,1.2,3,1668.0,2,6.4,0,,,
EST-2020-0948,2023-S1,Psicología,Manabí,Urbana,F,22,Soltero/a,Fiscal,Recursos propios,Presencial,4,8.37,5.52,1,6,85.8,30.0,2.5,1,397.0,4,7.7,0,,,
EST-2021-0949,2022-S1,Medicina,Pichincha,Rural,F,21,Soltero/a,Particular,Beca parcial,Presencial,3,8.13,,1,6,100.0,0.0,1.7,4,362.0,4,8.1,0,,,
EST-2022-0950,2023-S2,Administración de Empresas,Guayas,Urbana,M,22,Soltero/a,Fiscal,Beca parcial,Presencial,6,8.93,,1,7,66.6,0.0,14.2,3,631.0,0,,0,,,
EST-2023-0951,2022-S1,Administración de Empresas,Pichincha,Urbana,F,26,Soltero/a,Particular,Recursos propios,Presencial,5,8.2,6.7,0,4,72.0,0.0,11.7,2,400.0,4,4.9,0,,,
EST-2024-0952,2022-S2,Arquitectura,Manabí,Urbana,M,24,Soltero/a,Particular,Credito educativo,Presencial,3,8.01,7.08,2,8,53.3,0.0,21.0,1,1073.0,5,5.6,0,,,
EST-2025-0953,2022-S1,Derecho,Pichincha,Rural,M,24,Soltero/a,Particular,Beca parcial,Presencial,5,7.1,6.73,1,5,74.4,28.0,32.3,0,393.0,5,,0,,,
EST-2020-0954,2022-S1,Contabilidad,Pichincha,Urbana,F,26,Soltero/a,Fiscal,Beca parcial,Semi-presencial,6,6.57,,0,7,78.4,0.0,2.9,1,1152.0,0,4.3,0,,,
EST-2021-0955,2022-S1,Arquitectura,Esmeraldas,Urbana,M,27,Soltero/a,Fiscal,Recursos propios,Presencial,4,7.44,5.87,2,5,69.9,30.0,3.5,1,853.0,5,10.0,0,,,
EST-2022-0956,2023-S2,Psicología,Imbabura,Rural,F,23,Casado/a,Fiscal,Recursos propios,Presencial,3,8.8,7.23,3,8,59.4,0.0,0.6,2,302.0,3,3.5,1,2024-08-27,Laboral,4.0
EST-2023-0957,2023-S1,Ingeniería Civil,Tungurahua,Rural,F,17,Casado/a,Particular,Beca parcial,Presencial,5,7.16,6.68,1,6,54.9,0.0,5.1,2,502.0,5,3.3,1,2024-03-02,Economico,5.0
EST-2024-0958,2022-S2,Ciencia de Datos,Pichincha,Rural,F,27,Union libre,Fiscal,Recursos propios,Presencial,1,9.43,9.15,2,4,63.4,35.0,3.3,1,643.0,1,8.2,1,2024-01-14,Academico,1.0
EST-2025-0959,2023-S2,Psicología,Azuay,Urbana,M,19,Soltero/a,Particular,Credito educativo,Presencial,1,7.07,7.76,1,8,65.7,27.0,31.9,0,473.0,2,7.5,1,2024-01-06,Personal,2.0
EST-2020-0960,2023-S2,Derecho,Pichincha,Rural,M,22,Soltero/a,Fiscal,Recursos propios,Presencial,5,6.67,7.42,2,5,91.5,20.0,,1,402.0,4,6.3,0,,,
EST-2021-0961,2022-S1,Medicina,Manabí,Rural,M,20,Soltero/a,Particular,Recursos propios,Presencial,6,9.18,9.0,3,5,77.4,32.0,3.9,2,581.0,3,7.2,0,,,
EST-2022-0962,2023-S2,Contabilidad,Azuay,Urbana,M,21,Soltero/a,Fiscomisional,Credito educativo,Semi-presencial,1,8.3,5.73,0,7,86.5,0.0,6.2,1,1151.0,4,7.7,0,,,
EST-2023-0963,2023-S2,Derecho,Loja,Rural,F,22,Soltero/a,Fiscomisional,Beca parcial,Presencial,2,7.65,5.31,2,6,70.7,0.0,14.2,0,1380.0,0,6.7,0,,,
EST-2024-0964,2023-S1,Derecho,Pichincha,Rural,F,18,Soltero/a,Particular,Beca completa,Presencial,6,8.26,8.7,2,7,89.0,26.0,26.0,1,463.0,3,10.0,0,,,
EST-2025-0965,2022-S1,Ciencia de Datos,Guayas,Rural,F,19,Casado/a,Fiscal,Beca parcial,Presencial,5,8.82,8.1,1,8,87.5,26.0,3.3,2,238.0,4,7.0,0,,,
EST-2020-0966,2023-S1,Arquitectura,Esmeraldas,Urbana,M,18,Soltero/a,Particular,Beca parcial,Presencial,2,7.71,,1,6,52.3,0.0,120.0,2,291.0,1,8.0,1,2024-06-02,Personal,2.0
EST-2021-0967,2023-S1,Ciencia de Datos,Esmeraldas,Urbana,M,17,Soltero/a,Fiscal,Beca completa,Presencial,6,6.93,6.27,1,5,50.9,13.0,1.5,2,991.0,1,6.4,1,2024-05-11,Laboral,6.0
EST-2022-0968,2023-S1,Contabilidad,Manabí,Urbana,M,26,Soltero/a,Fiscal,Recursos propios,Presencial,4,8.54,,2,4,92.1,11.0,2.9,1,662.0,5,6.2,0,,,
EST-2023-0969,2023-S1,Administración de Empresas,Azuay,Urbana,M,27,Soltero/a,Fiscal,Credito educativo,Presencial,5,7.26,6.26,2,4,86.1,0.0,16.3,0,741.0,4,7.8,0,,,
EST-2024-0970,2022-S2,Psicología,Tungurahua,Urbana,F,22,Soltero/a,Particular,Recursos propios,Presencial,5,9.18,7.15,0,8,78.7,0.0,9.1,4,420.0,5,6.3,0,,,
EST-2025-0971,2023-S1,Ciencia de Datos,Tungurahua,Urbana,F,21,Soltero/a,Fiscal,Beca parcial,Presencial,5,7.8,5.63,2,8,67.2,37.0,14.0,2,1104.0,5,5.7,1,2024-07-25,Laboral,6.0
EST-2020-0972,2023-S2,Medicina,El Oro,Urbana,M,26,Soltero/a,Particular,Beca parcial,Presencial,3,6.74,9.42,3,4,65.5,0.0,32.8,2,1402.0,5,5.1,0,,,
EST-2021-0973,2023-S2,Derecho,Manabí,Urbana,M,20,Soltero/a,Fiscal,Beca completa,Presencial,2,7.11,7.81,0,5,74.4,0.0,2.4,1,1791.0,4,6.3,0,,,
EST-2022-0974,2023-S2,Ciencia de Datos,Pichincha,Urbana,M,25,Casado/a,Particular,Beca completa,Semi-presencial,6,6.35,7.81,0,8,53.5,0.0,6.9,6,1160.0,1,9.1,0,,,
EST-2023-0975,2022-S2,Ingeniería Civil,Chimborazo,Urbana,M,25,Soltero/a,Fiscal,Recursos propios,Presencial,4,9.36,5.0,1,7,65.7,0.0,39.7,0,460.0,0,3.5,0,,,
EST-2024-0976,2023-S1,Psicología,Tungurahua,Urbana,M,18,Soltero/a,Fiscal,Beca parcial,Presencial,2,6.59,6.1,0,5,83.7,0.0,58.9,2,384.0,1,5.2,0,,,
EST-2025-0977,2022-S1,Arquitectura,Guayas,Urbana,F,18,Casado/a,Particular,Credito educativo,Presencial,4,8.61,6.34,1,4,86.2,11.0,,1,894.0,4,4.8,0,,,
EST-2020-0978,2023-S1,Medicina,Pichincha,Rural,F,24,Casado/a,Particular,Credito educativo,Presencial,2,6.68,8.09,1,8,78.5,15.0,13.2,1,710.0,3,,0,,,
EST-2021-0979,2023-S2,Contabilidad,Guayas,Urbana,F,26,Union libre,Particular,Recursos propios,Semi-presencial,6,8.94,8.81,0,7,73.9,0.0,52.5,2,356.0,2,7.4,0,,,
EST-2022-0980,2022-S1,Derecho,El Oro,Urbana,F,26,Soltero/a,Particular,Recursos propios,Semi-presencial,2,8.63,5.94,2,8,95.4,27.0,0.5,3,231.0,1,6.6,0,,,
EST-2023-0981,2023-S2,Psicología,Pichincha,Urbana,M,19,Casado/a,Particular,Recursos propios,Semi-presencial,2,8.79,8.68,1,5,97.7,0.0,32.6,0,280.0,4,3.9,0,,,
EST-2024-0982,2023-S1,Derecho,Pichincha,Rural,M,17,Soltero/a,Fiscal,Beca parcial,Presencial,1,7.79,9.13,1,4,88.2,25.0,6.0,1,580.0,2,,0,,,
EST-2025-0983,2023-S2,Contabilidad,Chimborazo,Rural,M,20,Soltero/a,Particular,Beca parcial,Presencial,6,8.28,,2,8,58.2,38.0,7.4,4,910.0,2,6.9,1,2024-04-01,Academico,7.0
EST-2020-0984,2022-S1,Contabilidad,Tungurahua,Urbana,M,24,Soltero/a,Fiscal,Credito educativo,Presencial,1,9.72,8.33,1,5,79.2,11.0,22.5,1,1241.0,0,7.5,0,,,
EST-2021-0985,2022-S1,Contabilidad,Chimborazo,Urbana,F,26,Casado/a,Fiscal,Credito educativo,Presencial,4,9.05,4.65,0,8,55.2,0.0,16.5,2,897.0,3,7.4,0,,,
EST-2022-0986,2022-S2,Ingeniería Civil,Tungurahua,Urbana,M,26,Soltero/a,Fiscomisional,Beca completa,Presencial,3,7.08,10.0,2,8,63.5,0.0,19.8,3,1846.0,5,7.1,0,,,
EST-2023-0987,2023-S1,Medicina,Esmeraldas,Urbana,M,17,Casado/a,Particular,Credito educativo,Semi-presencial,4,8.17,5.89,0,7,82.7,0.0,10.6,2,573.0,1,7.3,0,,,
EST-2024-0988,2023-S1,Ingeniería Civil,Azuay,Urbana,M,19,Soltero/a,Fiscal,Beca completa,Presencial,2,8.14,9.07,0,5,100.0,21.0,2.5,3,708.0,4,7.4,0,,,
EST-2025-0989,2023-S2,Derecho,Guayas,Urbana,M,18,Union libre,Fiscal,Beca completa,Presencial,3,7.01,8.24,3,7,85.9,0.0,38.3,1,761.0,1,5.7,0,,,
EST-2020-0990,2023-S1,Medicina,Guayas,Urbana,F,26,Soltero/a,Particular,Recursos propios,Presencial,6,8.13,7.63,2,7,70.5,0.0,23.7,1,1025.0,5,7.5,0,,,
EST-2021-0991,2023-S1,Contabilidad,Guayas,Rural,M,18,Union libre,Particular,Beca parcial,Semi-presencial,5,6.98,6.39,0,4,79.4,0.0,9.4,2,388.0,4,6.9,0,,,
